registry_id,hospital_name,state,lga,facility_level,facility_level_option,ownership,ownership_type,bed_count,doctor_count,nurse_count,ambulance_count,has_emergency_unit,has_operating_theatre,has_icu,has_blood_bank,source
,Covenant Hospital and Maternity,Anambra,Orumba North,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Multi Nsugbe Hospital and Maternity,Anambra,Anambra East,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Salvatiion Omr Hospital and Maternity,Anambra,Ayamelum,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Faith Maternity Clinic,Anambra,Idemili North,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Covenant Hospital,Ekiti,Irepodun/Ifelodun,Primary,Primary Health Center,Private,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Jovavo Medical Laboratory,Lagos,Oshodi/Isolo,Secondary,Unknown,Private,Unknown,45,10,24,2,True,True,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Omo Oba Clinic,Osun,Ife East,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Acme Medical Center,Lagos,Lagos Mainland,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Hugo Medical Center,Lagos,Ikeja,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,O Oshola Medical Central,Lagos,Ikorodu,Primary,Primary Health Center,Private,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Emmanuel M Hospital,Lagos,Kosofe,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Ayobami Nursing Home,Lagos,Ikorodu,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Redeemer Hospital,Bayelsa,Sagbama,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Atisco Clinic,Bayelsa,Yenagoa,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Mercy and Favour Clinic,Bayelsa,Yenagoa,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Fadunni Apomu Hospital,Osun,Isokan,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Mariakoitan Hospital,Osun,Irewole,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Sauki,Plateau,Wase,Primary,Primary Health Center,Private,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Oplimslc Maternity Home,Osun,Iwo,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Fiyinfilv Maternity,Osun,Iwo,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Ask Maternity Home,Osun,Ife South,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Patmedics Medical Laboratory,Ebonyi,Abakaliki,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Jem Medical Laboratory,Ebonyi,Ebonyi,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Ola Oluwa Eye Clinic,Ogun,Sagamu,Primary,Unknown,Unknown,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Peace Cottage Hospital,Osun,Ede North,Secondary,Unknown,Public,Unknown,45,10,24,2,True,True,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Blessed Medical Laboratory,Ebonyi,Abakaliki,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Opson Medical Laboratory,Osun,Irewole,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Modupe Oluwa Clinic,Osun,Ede South,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Mount Zion Hospital,Osun,Ife Central,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Mosobalaje Maternity Home,Osun,Ife East,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Agape Hospital,Osun,Ife East,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Koseunti Medical Center,Osun,Ife East,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Joas Medical Diagnostics,Lagos,Alimosho,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Opeyemi Maternity Home,Osun,Ife Central,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Charity Maternity Home,Osun,Ife Central,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Good Land Medical Diagnosis,Lagos,Alimosho,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Double Crown Medical Diagnostic Service,Lagos,Alimosho,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Emmanuel Medical Diagnostics,Imo,Owerri West,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Shipirin,Sokoto,Tambuwal,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Adanitan Hospital,Osun,Ilesa West,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Emiloju Maternity Home,Osun,Ilesa East,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Faith Clinic,Osun,Ilesa West,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Balm Of Gilead Hospital,Osun,Ilesa West,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Antony Clinic,Osun,Ilesa East,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Adeniyi Clinic,Osun,Ilesa East,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Orisunbare Nursing Home,Osun,Ilesa West,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Olive Maternity Centre,Osun,Ilesa West,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Mot Memorial Hospital,Osun,Iwo,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Aduke Memorial Nursing Home,Osun,Isokan,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Biiro Fagbemi Model Centre,Osun,Osogbo,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Temitope Conv Maternity Home,Osun,Oriade,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Calvary Clinic,Plateau,Jos North,Primary,Unknown,Unknown,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Emiloju Conv Ekun Osolo,Osun,Ejigbo,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Omofe Hospital,Osun,Ifelodun,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Chest Q Okuku Health Clinic,Osun,Odo Otin,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Exact Medical Laboratory,Imo,Owerri West,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,St Michael Catholic Hospital,Osun,Obokun,Primary,Unknown,Public,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Lifepoint Medical Laboratory,Lagos,Ikeja,Secondary,Unknown,Private,Unknown,45,10,24,2,True,True,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Divine Touch Clinic,Lagos,Ojo,Primary,Primary Health Center,Unknown,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Oriom Clinic,Lagos,Amuwo Odofin,Primary,Primary Health Center,Unknown,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Grace Maternity Home,Ondo,Ile-Oluji/Okeigbo,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Temitope Clinic,Ondo,Ile-Oluji/Okeigbo,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Happy Day Maternity Home,Ondo,Ile-Oluji/Okeigbo,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Ajiboye Hospital,Ondo,Ile-Oluji/Okeigbo,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Omololu Hospital,Ondo,Ifedore,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Joe Jane Medical Center,Ondo,Ifedore,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Joy Max Hospital,Ondo,Ifedore,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Bathsaida Faith Clinic,Ondo,Ifedore,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Freedom Clinic,Ondo,Ifedore,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Goshen Clinic,Ondo,Ifedore,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Medway Hospital,Ondo,Ifedore,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Adedewe Okunrinboye Hospital,Ondo,Idanre,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Chest Opa Clinic,Ondo,Idanre,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Victoria Medical Center,Ondo,Ifedore,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Olusegun Hospital,Ondo,Ifedore,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Molayo Hospital,Ondo,Ifedore,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Zander H and Embarlment Hospital,Imo,Mbaitoli,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Success Medical Laboratory,Abia,Umuahia North,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Uzochukwu Hospital,Imo,Owerri Municipal,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Ezindu Hospital and Maternity,Imo,Ngor-Okpala,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Excellence Medical Diagnostic Laboratory,Abia,Osisioma Ngwa,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Futo Medical Center,Imo,Owerri West,Primary,Unknown,Public,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Pretty Maternity Home,Imo,Owerri Municipal,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,St James Clinic and Maternity,Imo,Owerri West,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,City Amato Clinic,Imo,Owerri Municipal,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Chigoziem Maternity Home,Imo,Owerri Municipal,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Chukwudi Maternity,Imo,Oru West,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Golden Medical Laboratory,Ebonyi,Ikwo,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Amadi Medical Center,Imo,Mbaitoli,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Mission Ekwe Maternity,Imo,Isu,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Ahamefule Hospital and Maternity,Imo,Mbaitoli,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Sam Patricks Ezurike Hospital,Imo,Oru East,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Uchechi Services Hospital,Imo,Mbaitoli,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,City Of David Medical Laboratory,Ebonyi,Abakaliki,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Alfretas Medical Center,Imo,Mbaitoli,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,De Chufidence Medical Laboratory,Ebonyi,Abakaliki,Primary,Unknown,Private,Unknown,4,1,2,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Trinity Hospital and Maternity,Imo,Njaba,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Neki Hope Hospital Maternity,Imo,Owerri North,Primary,Primary Health Clinic,Public,Unknown,6,1,4,0,False,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Cohsat Amaigbo Clinic,Imo,Nwangele,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Obinwanne Amaju Amigbo Clinic,Imo,Nwangele,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
,Macdonald Awomamma Hospital,Imo,Oru East,Primary,Primary Health Center,Public,Unknown,12,2,8,1,True,False,False,False,GRID3/NHFR 2024 facility level with capacity baseline proxy
